,Row,Vine,Variety,Treatment,Sample.Date,Direction,None,Scorch,Match,Stunt,SC,UnevenL,Dead,BarrenShoot
1303,12,25,Graciano,control,8/16/23,WC,1,0,0,0,0,0,0,0
1304,12,26,Graciano,control,8/16/23,WC,1,0,0,0,0,0,0,0
1305,12,27,Periquita,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1306,12,28,Periquita,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1307,12,29,Periquita,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1308,12,30,Periquita,control,8/16/23,WC,1,0,0,0,0,0,0,0
1309,12,31,Periquita,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1310,12,32,Mencia,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1311,12,33,Mencia,Hopland,8/16/23,WC,0,1,0,0,0,0,0,0
1312,12,35,Mencia,control,8/16/23,WC,1,0,0,0,0,0,0,0
1313,12,36,Mencia,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1314,12,37,Tinta Amarella,control,8/16/23,WC,1,0,0,0,0,0,0,0
1315,12,38,Tinta Amarella,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1316,12,39,Tinta Amarella,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1317,12,40,Tinta Amarella,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1318,12,41,Tinta Amarella,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1319,13,7,Ciliegiolo,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1320,13,8,Ciliegiolo,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1321,13,9,Ciliegiolo,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1322,13,10,Ciliegiolo,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1323,13,11,Ciliegiolo,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1324,13,12,Graciano,control,8/16/23,WC,1,0,0,0,0,0,0,0
1325,13,13,Graciano,Hopland,8/16/23,WC,0,1,0,0,0,0,0,0
1326,13,14,Graciano,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1327,13,15,Graciano,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1328,13,16,Graciano,Hopland,8/16/23,WC,0,1,0,0,0,0,0,0
1329,13,17,Falanghina,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1330,13,18,Falanghina,control,8/16/23,WC,1,0,0,0,0,0,0,0
1331,13,19,Falanghina,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1332,13,20,Falanghina,control,8/16/23,WC,1,0,0,0,0,0,0,0
1333,13,21,Falanghina,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1334,13,22,Sagrantino,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1335,13,23,Sagrantino,control,8/16/23,WC,1,0,0,0,0,0,0,0
1336,13,24,Sagrantino,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1337,13,26,Sagrantino,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1338,13,27,Tinta Amarella,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1339,13,28,Tinta Amarella,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1340,13,29,Tinta Amarella,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1341,13,30,Tinta Amarella,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1342,13,31,Tinta Amarella,control,8/16/23,WC,1,0,0,0,0,0,0,0
1343,13,32,Greco di Tufo,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1344,13,33,Greco di Tufo,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1345,13,34,Greco di Tufo,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1346,13,35,Greco di Tufo,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1347,13,36,Greco di Tufo,control,8/16/23,WC,1,0,0,0,0,0,0,0
1348,13,37,Tinta Francisca,control,8/16/23,WC,1,0,0,0,0,0,0,0
1349,13,38,Tinta Francisca,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1350,13,39,Tinta Francisca,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1351,13,40,Tinta Francisca,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1352,13,41,Tinta Francisca,Hopland,8/16/23,WC,0,1,0,0,0,0,0,0
1353,14,7,Tannat,control,8/16/23,WC,1,0,0,0,0,0,0,0
1354,14,8,Tannat,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1355,14,9,Tannat,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1356,14,10,Tannat,control,8/16/23,WC,1,0,0,0,0,0,0,0
1357,14,11,Tannat,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1358,14,12,Tinta Amarella,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1359,14,13,Tinta Amarella,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1360,14,14,Tinta Amarella,Hopland,8/16/23,WC,0,1,0,0,1,0,0,0
1361,14,15,Tinta Amarella,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1362,14,16,Tinta Amarella,Hopland,8/16/23,WC,0,1,0,0,1,0,0,0
1363,14,17,Periquita,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1364,14,18,Periquita,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1365,14,19,Periquita,control,8/16/23,WC,1,0,0,0,0,0,0,0
1366,14,20,Periquita,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1367,14,21,Periquita,Hopland,8/16/23,WC,0,1,0,0,1,0,0,0
1368,14,22,Tannat,control,8/16/23,WC,1,0,0,0,0,0,0,0
1369,14,23,Tannat,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1370,14,24,Tannat,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1371,14,25,Tannat,control,8/16/23,WC,1,0,0,0,0,0,0,0
1372,14,26,Tannat,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1373,14,27,Greco di Tufo,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1374,14,28,Greco di Tufo,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1375,14,29,Greco di Tufo,control,8/16/23,WC,1,0,0,0,0,0,0,0
1376,14,30,Greco di Tufo,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1377,14,31,Greco di Tufo,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1378,14,32,Sagrantino,Hopland,8/16/23,WC,0,1,0,0,1,0,0,0
1379,14,33,Sagrantino,control,8/16/23,WC,1,0,0,0,0,0,0,0
1380,14,34,Sagrantino,control,8/16/23,WC,1,0,0,0,0,0,0,0
1381,14,35,Sagrantino,control,8/16/23,WC,1,0,0,0,0,0,0,0
1382,14,37,Petit Manseng,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1383,14,38,Petit Manseng,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1384,14,39,Petit Manseng,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1385,14,40,Petit Manseng,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1386,15,3,Tinta Amarella,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1387,15,4,Tinta Amarella,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1388,15,5,Tinta Amarella,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1389,15,6,Tinta Amarella,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1390,15,7,Teroldego,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1391,15,9,Teroldego,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1392,15,10,Teroldego,control,8/16/23,WC,1,0,0,0,0,0,0,0
1393,15,11,Teroldego,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1394,15,12,Falanghina,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1395,15,13,Falanghina,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1396,15,14,Falanghina,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1397,15,15,Falanghina,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1398,15,16,Falanghina,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1399,15,17,Sagrantino,control,8/16/23,WC,1,0,0,0,0,0,0,0
1400,15,18,Sagrantino,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1401,15,19,Sagrantino,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1402,15,20,Sagrantino,control,8/16/23,WC,1,0,0,0,0,0,0,0
1403,15,21,Sagrantino,Hopland,8/16/23,WC,0,1,0,0,0,0,0,0
1404,15,22,Mencia,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1405,15,23,Mencia,control,8/16/23,WC,1,0,0,0,0,0,0,0
1406,15,24,Mencia,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1407,15,25,Mencia,control,8/16/23,WC,1,0,0,0,0,0,0,0
1408,15,26,Mencia,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1409,15,27,Ciliegiolo,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1410,15,28,Ciliegiolo,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1411,15,29,Ciliegiolo,control,8/16/23,WC,1,0,0,0,0,0,0,0
1412,15,30,Ciliegiolo,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1413,15,31,Ciliegiolo,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1414,15,33,Tinta Francisca,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1415,15,34,Tinta Francisca,control,8/16/23,WC,1,0,0,0,0,0,0,0
1416,15,35,Tinta Francisca,control,8/16/23,WC,1,0,0,0,0,0,0,0
1417,15,36,Tinta Francisca,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1418,16,3,Greco di Tufo,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1419,16,4,Greco di Tufo,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1420,16,6,Greco di Tufo,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1421,16,12,Tinta Francisca,control,8/16/23,WC,1,0,0,0,0,0,0,0
1422,16,13,Tinta Francisca,control,8/16/23,WC,1,0,0,0,0,0,0,0
1423,16,14,Tinta Francisca,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1424,16,16,Tinta Francisca,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1425,16,17,Tannat,control,8/16/23,WC,0,0,0,0,0,0,1,0
1426,16,18,Tannat,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1427,16,19,Tannat,control,8/16/23,WC,1,0,0,0,0,0,0,0
1428,16,20,Tannat,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1429,16,21,Tannat,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1430,16,22,Teroldego,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1431,16,23,Teroldego,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1432,16,24,Teroldego,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1433,16,25,Teroldego,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1434,16,26,Teroldego,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1435,16,27,Graciano,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1436,16,28,Graciano,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1437,16,29,Graciano,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1438,16,30,Graciano,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1439,16,32,Petit Manseng,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1440,16,33,Petit Manseng,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1441,16,34,Petit Manseng,Hopland,8/16/23,WC,1,0,0,0,0,0,0,0
1442,16,36,Petit Manseng,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1443,16,37,Sagrantino,Bakersfield,8/16/23,WC,1,0,0,0,0,0,0,0
1444,2,22,Albarino,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1445,2,23,Albarino,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1446,2,24,Albarino,Bakersfield,9/28/23,WC,0,1,0,1,0,0,0,0
1447,2,25,Albarino,control,9/28/23,WC,1,0,0,0,0,0,0,0
1448,3,2,Teroldego,Hopland,9/28/23,WC,0,1,0,1,0,0,0,0
1449,3,3,Teroldego,control,9/28/23,WC,1,0,0,0,0,0,0,0
1450,3,4,Teroldego,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1451,3,5,Teroldego,control,9/28/23,WC,1,0,0,0,0,0,0,0
1452,3,6,Teroldego,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1453,3,7,Sagrantino,control,9/28/23,WC,1,0,0,0,0,0,0,0
1454,3,8,Sagrantino,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1455,3,9,Sagrantino,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1456,3,10,Sagrantino,Hopland,9/28/23,WC,0,1,0,0,1,0,0,0
1457,3,11,Sagrantino,Bakersfield,9/28/23,WC,0,1,0,0,1,0,0,0
1458,3,12,Greco di Tufo,Hopland,9/28/23,WC,0,0,0,1,0,0,0,0
1459,3,13,Greco di Tufo,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1460,3,14,Greco di Tufo,control,9/28/23,WC,1,0,0,0,0,0,0,0
1461,3,15,Greco di Tufo,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1462,3,16,Greco di Tufo,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1463,3,17,Tinta Francisca,Hopland,9/28/23,WC,0,1,0,1,0,0,0,0
1464,3,18,Tinta Francisca,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1465,3,19,Tinta Francisca,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1466,3,20,Tinta Francisca,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1467,3,21,Tinta Francisca,control,9/28/23,WC,1,0,0,0,0,0,0,0
1468,3,22,Petit Manseng,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1469,3,23,Petit Manseng,Hopland,9/28/23,WC,0,1,0,0,0,0,0,0
1470,3,24,Petit Manseng,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1471,3,25,Petit Manseng,Hopland,9/28/23,WC,0,1,0,0,0,0,0,0
1472,3,26,Petit Manseng,Hopland,9/28/23,WC,0,1,0,0,0,0,0,0
1473,3,27,Falanghina,Bakersfield,9/28/23,WC,0,1,0,0,0,0,0,0
1474,3,28,Falanghina,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1475,3,29,Falanghina,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1476,3,30,Falanghina,Hopland,9/28/23,WC,0,1,0,1,0,0,0,0
1477,3,31,Falanghina,control,9/28/23,WC,1,0,0,0,0,0,0,0
1478,4,2,Falanghina,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1479,4,3,Falanghina,control,9/28/23,WC,1,0,0,0,0,0,0,0
1480,4,4,Falanghina,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1481,4,5,Falanghina,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1482,4,6,Falanghina,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1483,4,7,Greco di Tufo,control,9/28/23,WC,1,0,0,0,0,0,0,0
1484,4,8,Greco di Tufo,Hopland,9/28/23,WC,0,0,0,0,0,0,1,0
1485,4,9,Greco di Tufo,Hopland,9/28/23,WC,0,0,0,0,0,0,1,0
1486,4,10,Greco di Tufo,control,9/28/23,WC,1,0,0,0,0,0,0,0
1487,4,11,Greco di Tufo,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1488,4,12,Albarino,control,9/28/23,WC,1,0,0,0,0,0,0,0
1489,4,13,Albarino,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1490,4,14,Albarino,Hopland,9/28/23,WC,0,1,1,0,1,0,0,0
1491,4,16,Albarino,Hopland,9/28/23,WC,0,1,1,0,0,1,0,0
1492,4,22,Albarino,control,9/28/23,WC,1,0,0,0,0,0,0,0
1493,4,23,Albarino,Hopland,9/28/23,WC,0,1,0,0,0,0,0,0
1494,4,24,Albarino,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1495,4,25,Albarino,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1496,4,26,Albarino,control,9/28/23,WC,1,0,0,0,0,0,0,0
1497,4,27,Tinta Francisca,control,9/28/23,WC,1,0,0,0,0,0,0,0
1498,4,28,Tinta Francisca,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1499,4,29,Tinta Francisca,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1500,4,30,Tinta Francisca,control,9/28/23,WC,1,0,0,0,0,0,0,0
1501,4,31,Tinta Francisca,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1502,4,32,Graciano,Hopland,9/28/23,WC,0,1,0,0,1,0,0,0
1503,4,33,Graciano,control,9/28/23,WC,1,0,0,0,0,0,0,0
1504,4,34,Graciano,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1505,4,35,Graciano,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1506,4,36,Graciano,Hopland,9/28/23,WC,0,1,0,0,0,0,0,0
1507,4,37,Ciliegiolo,control,9/28/23,WC,1,0,0,0,0,0,0,0
1508,4,38,Ciliegiolo,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1509,4,39,Ciliegiolo,Hopland,9/28/23,WC,0,1,0,0,0,0,0,0
1510,4,40,Ciliegiolo,control,9/28/23,WC,1,0,0,0,0,0,0,0
1511,4,41,Ciliegiolo,control,9/28/23,WC,1,0,0,0,0,0,0,0
1512,5,2,Ciliegiolo,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1513,5,3,Ciliegiolo,Hopland,9/28/23,WC,0,1,0,0,1,0,0,0
1514,5,4,Ciliegiolo,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1515,5,5,Ciliegiolo,control,9/28/23,WC,1,0,0,0,0,0,0,0
1516,5,6,Ciliegiolo,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1517,5,7,Periquita,Hopland,9/28/23,WC,0,1,0,0,1,0,0,0
1518,5,8,Periquita,Hopland,9/28/23,WC,0,1,0,0,0,0,0,0
1519,5,9,Periquita,control,9/28/23,WC,1,0,0,0,0,0,0,0
1520,5,10,Periquita,control,9/28/23,WC,1,0,0,0,0,0,0,0
1521,5,11,Periquita,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1522,5,12,Ciliegiolo,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1523,5,13,Ciliegiolo,Hopland,9/28/23,WC,0,1,0,0,0,0,0,0
1524,5,14,Ciliegiolo,control,9/28/23,WC,1,0,0,0,0,0,0,0
1525,5,15,Ciliegiolo,control,9/28/23,WC,1,0,0,0,0,0,0,0
1526,5,16,Ciliegiolo,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1527,5,17,Petit Manseng,control,9/28/23,WC,1,0,0,0,0,0,0,0
1528,5,18,Petit Manseng,control,9/28/23,WC,1,0,0,0,0,0,0,0
1529,5,19,Petit Manseng,control,9/28/23,WC,1,0,0,0,0,0,0,0
1530,5,20,Petit Manseng,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1531,5,22,Greco di Tufo,control,9/28/23,WC,1,0,0,0,0,0,0,0
1532,5,23,Greco di Tufo,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1533,5,24,Greco di Tufo,control,9/28/23,WC,1,0,0,0,0,0,0,0
1534,5,25,Greco di Tufo,Hopland,9/28/23,WC,0,1,0,0,0,0,0,0
1535,5,26,Greco di Tufo,control,9/28/23,WC,1,0,0,0,0,0,0,0
1536,5,27,Teroldego,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1537,5,28,Teroldego,control,9/28/23,WC,1,0,0,0,0,0,0,0
1538,5,29,Teroldego,Hopland,9/28/23,WC,0,1,0,0,1,0,0,0
1539,5,30,Teroldego,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1540,5,31,Teroldego,control,9/28/23,WC,1,0,0,0,0,0,0,0
1541,5,32,Tinta Amarella,Bakersfield,9/28/23,WC,0,1,0,0,1,0,0,0
1542,5,33,Tinta Amarella,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1543,5,34,Tinta Amarella,Hopland,9/28/23,WC,0,1,0,0,1,0,0,0
1544,5,35,Tinta Amarella,control,9/28/23,WC,1,0,0,0,0,0,0,0
1545,5,36,Tinta Amarella,control,9/28/23,WC,1,0,0,0,0,0,0,0
1546,5,37,Falanghina,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1547,5,38,Falanghina,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1548,5,39,Falanghina,Hopland,9/28/23,WC,0,1,0,0,0,0,0,0
1549,5,40,Falanghina,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1550,5,41,Falanghina,control,9/28/23,WC,1,0,0,0,0,0,0,0
1551,6,2,Albarino,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1552,6,3,Albarino,control,9/28/23,WC,1,0,0,0,0,0,0,0
1553,6,4,Albarino,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1554,6,5,Albarino,control,9/28/23,WC,1,0,0,0,0,0,0,0
1555,6,6,Albarino,control,9/28/23,WC,1,0,0,0,0,0,0,0
1556,6,7,Petit Manseng,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1557,6,8,Petit Manseng,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1558,6,9,Petit Manseng,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1559,6,11,Petit Manseng,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1560,6,12,Teroldego,Hopland,9/28/23,WC,0,1,0,0,1,0,0,0
1561,6,13,Teroldego,control,9/28/23,WC,1,0,0,0,0,0,0,0
1562,6,14,Teroldego,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1563,6,15,Teroldego,control,9/28/23,WC,1,0,0,0,0,0,0,0
1564,6,16,Teroldego,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1565,6,17,Mencia,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1566,6,18,Mencia,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1567,6,19,Mencia,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1568,6,20,Mencia,Hopland,9/28/23,WC,0,1,0,0,0,0,0,0
1569,6,21,Mencia,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1570,6,22,Tinta Amarella,control,9/28/23,WC,1,0,0,0,0,0,0,0
1571,6,23,Tinta Amarella,control,9/28/23,WC,1,0,0,0,0,0,0,0
1572,6,24,Tinta Amarella,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1573,6,25,Tinta Amarella,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1574,6,26,Tinta Amarella,control,9/28/23,WC,1,0,0,0,0,0,0,0
1575,6,27,Sagrantino,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1576,6,28,Sagrantino,control,9/28/23,WC,1,0,0,0,0,0,0,0
1577,6,29,Sagrantino,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1578,6,30,Sagrantino,control,9/28/23,WC,1,0,0,0,0,0,0,0
1579,6,31,Sagrantino,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1580,6,32,Falanghina,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1581,6,33,Falanghina,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1582,6,34,Falanghina,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1583,6,35,Falanghina,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1584,6,36,Falanghina,control,9/28/23,WC,1,0,0,0,0,0,0,0
1585,6,37,Graciano,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1586,6,38,Graciano,Hopland,9/28/23,WC,0,1,0,0,1,0,0,0
1587,6,39,Graciano,control,9/28/23,WC,1,0,0,0,0,0,0,0
1588,6,40,Graciano,Hopland,9/28/23,WC,0,1,0,0,1,0,0,0
1589,6,41,Graciano,control,9/28/23,WC,1,0,0,0,0,0,0,0
1590,7,3,Mencia,control,9/28/23,WC,1,0,0,0,0,0,0,0
1591,7,5,Mencia,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1592,7,6,Mencia,control,9/28/23,WC,1,0,0,0,0,0,0,0
1593,7,7,Albarino,control,9/28/23,WC,1,0,0,0,0,0,0,0
1594,7,8,Albarino,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1595,7,10,Albarino,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1596,7,12,Sagrantino,Hopland,9/28/23,WC,0,1,0,0,1,0,0,0
1597,7,13,Sagrantino,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1598,7,14,Sagrantino,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1599,7,15,Sagrantino,Hopland,9/28/23,WC,0,1,0,0,0,0,0,0
1600,7,16,Sagrantino,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1601,7,17,Graciano,Hopland,9/28/23,WC,0,1,0,0,1,0,0,0
1602,7,18,Graciano,control,9/28/23,WC,1,0,0,0,0,0,0,0
1603,7,19,Graciano,control,9/28/23,WC,1,0,0,0,0,0,0,0
1604,7,20,Graciano,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1605,7,21,Graciano,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1606,7,22,Ciliegiolo,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1607,7,23,Ciliegiolo,control,9/28/23,WC,1,0,0,0,0,0,0,0
1608,7,24,Ciliegiolo,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1609,7,26,Ciliegiolo,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1610,7,32,Albarino,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1611,7,33,Albarino,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1612,7,34,Albarino,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1613,7,35,Albarino,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1614,7,36,Albarino,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1615,7,37,Greco di Tufo,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1616,7,38,Greco di Tufo,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
1617,7,39,Greco di Tufo,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1618,7,40,Greco di Tufo,Hopland,9/28/23,WC,1,0,0,0,0,0,0,0
1619,7,41,Greco di Tufo,Bakersfield,9/28/23,WC,1,0,0,0,0,0,0,0
